timestamp_ns,rtt_us,run_id,path,sequence
1788752401094000000,862.13,1,transit_gateway,94
1788752401095000000,772.06,1,transit_gateway,95
1788752401096000000,889.66,1,transit_gateway,96
1788752401097000000,811.94,1,transit_gateway,97
1788752401098000000,839.53,1,transit_gateway,98
1788752401099000000,833.33,1,transit_gateway,99
1788752401100000000,915.11,1,transit_gateway,100
1788752401101000000,686.02,1,transit_gateway,101
1788752401102000000,814.18,1,transit_gateway,102
1788752401103000000,864.64,1,transit_gateway,103
1788752401104000000,812.25,1,transit_gateway,104
1788752401105000000,740.78,1,transit_gateway,105
1788752401106000000,816.69,1,transit_gateway,106
1788752401107000000,842.37,1,transit_gateway,107
1788752401108000000,830.99,1,transit_gateway,108
1788752401109000000,855.32,1,transit_gateway,109
1788752401110000000,886.37,1,transit_gateway,110
1788752401111000000,655.67,1,transit_gateway,111
1788752401112000000,822.4,1,transit_gateway,112
1788752401113000000,781.26,1,transit_gateway,113
1788752401114000000,780.7,1,transit_gateway,114
1788752401115000000,920.71,1,transit_gateway,115
1788752401116000000,701.72,1,transit_gateway,116
1788752401117000000,754.56,1,transit_gateway,117
1788752401118000000,887.19,1,transit_gateway,118
1788752401119000000,747.95,1,transit_gateway,119
1788752401120000000,791.34,1,transit_gateway,120
1788752401121000000,811.15,1,transit_gateway,121
1788752401122000000,792.07,1,transit_gateway,122
1788752401123000000,909.9,1,transit_gateway,123
1788752401124000000,881.98,1,transit_gateway,124
1788752401125000000,768.3,1,transit_gateway,125
1788752401126000000,861.11,1,transit_gateway,126
1788752401127000000,856.88,1,transit_gateway,127
1788752401128000000,865.77,1,transit_gateway,128
1788752401129000000,755.4,1,transit_gateway,129
1788752401130000000,867.5,1,transit_gateway,130
1788752401131000000,804.68,1,transit_gateway,131
1788752401132000000,912.8,1,transit_gateway,132
1788752401133000000,723.0,1,transit_gateway,133
1788752401134000000,909.9,1,transit_gateway,134
1788752401135000000,820.86,1,transit_gateway,135
1788752401136000000,749.07,1,transit_gateway,136
1788752401137000000,805.17,1,transit_gateway,137
1788752401138000000,807.69,1,transit_gateway,138
1788752401139000000,932.66,1,transit_gateway,139
1788752401140000000,825.47,1,transit_gateway,140
1788752401141000000,723.5,1,transit_gateway,141
1788752401142000000,768.14,1,transit_gateway,142
1788752401143000000,823.27,1,transit_gateway,143
1788752401144000000,826.55,1,transit_gateway,144
1788752401145000000,788.33,1,transit_gateway,145
1788752401146000000,767.84,1,transit_gateway,146
1788752401147000000,779.42,1,transit_gateway,147
1788752401148000000,770.04,1,transit_gateway,148
1788752401149000000,684.32,1,transit_gateway,149
1788752401150000000,927.11,1,transit_gateway,150
1788752401151000000,817.34,1,transit_gateway,151
1788752401152000000,880.45,1,transit_gateway,152
1788752401153000000,878.73,1,transit_gateway,153
1788752401154000000,788.84,1,transit_gateway,154
1788752401155000000,762.59,1,transit_gateway,155
1788752401156000000,861.07,1,transit_gateway,156
1788752401157000000,829.16,1,transit_gateway,157
1788752401158000000,851.73,1,transit_gateway,158
1788752401159000000,743.27,1,transit_gateway,159
1788752401160000000,663.9,1,transit_gateway,160
1788752401161000000,794.97,1,transit_gateway,161
1788752401162000000,860.57,1,transit_gateway,162
1788752401163000000,891.68,1,transit_gateway,163
1788752401164000000,795.2,1,transit_gateway,164
1788752401165000000,837.74,1,transit_gateway,165
1788752401166000000,804.57,1,transit_gateway,166
1788752401167000000,695.01,1,transit_gateway,167
1788752401168000000,810.73,1,transit_gateway,168
1788752401169000000,754.15,1,transit_gateway,169
1788752401170000000,776.18,1,transit_gateway,170
1788752401171000000,701.77,1,transit_gateway,171
1788752401172000000,697.6,1,transit_gateway,172
1788752401173000000,913.41,1,transit_gateway,173
1788752401174000000,779.94,1,transit_gateway,174
1788752401175000000,913.12,1,transit_gateway,175
1788752401176000000,834.9,1,transit_gateway,176
1788752401177000000,856.17,1,transit_gateway,177
1788752401178000000,916.41,1,transit_gateway,178
1788752401179000000,852.65,1,transit_gateway,179
1788752401180000000,859.52,1,transit_gateway,180
1788752401181000000,982.3,1,transit_gateway,181
1788752401182000000,757.17,1,transit_gateway,182
1788752401183000000,821.85,1,transit_gateway,183
1788752401184000000,867.0,1,transit_gateway,184
1788752401185000000,781.83,1,transit_gateway,185
1788752401186000000,925.96,1,transit_gateway,186
1788752401187000000,690.06,1,transit_gateway,187
1788752401188000000,859.51,1,transit_gateway,188
1788752401189000000,684.48,1,transit_gateway,189
1788752401190000000,878.65,1,transit_gateway,190
1788752401191000000,659.33,1,transit_gateway,191
1788752401192000000,758.62,1,transit_gateway,192
1788752401193000000,857.3,1,transit_gateway,193
1788752401194000000,876.13,1,transit_gateway,194
1788752401195000000,838.13,1,transit_gateway,195
1788752401196000000,734.17,1,transit_gateway,196
1788752401197000000,811.63,1,transit_gateway,197
1788752401198000000,844.28,1,transit_gateway,198
1788752401199000000,854.01,1,transit_gateway,199
1788752401200000000,852.92,1,transit_gateway,200
1788752401201000000,883.23,1,transit_gateway,201
1788752401202000000,801.23,1,transit_gateway,202
1788752401203000000,753.01,1,transit_gateway,203
1788752401204000000,738.27,1,transit_gateway,204
1788752401205000000,784.95,1,transit_gateway,205
1788752401206000000,706.91,1,transit_gateway,206
1788752401207000000,772.35,1,transit_gateway,207
1788752401208000000,658.26,1,transit_gateway,208
1788752401209000000,827.69,1,transit_gateway,209
1788752401210000000,816.64,1,transit_gateway,210
1788752401211000000,705.16,1,transit_gateway,211
1788752401212000000,734.9,1,transit_gateway,212
1788752401213000000,764.57,1,transit_gateway,213
1788752401214000000,897.89,1,transit_gateway,214
1788752401215000000,776.72,1,transit_gateway,215
1788752401216000000,724.53,1,transit_gateway,216
1788752401217000000,786.75,1,transit_gateway,217
1788752401218000000,763.68,1,transit_gateway,218
1788752401219000000,871.69,1,transit_gateway,219
1788752401220000000,826.22,1,transit_gateway,220
1788752401221000000,792.27,1,transit_gateway,221
1788752401222000000,818.06,1,transit_gateway,222
1788752401223000000,883.45,1,transit_gateway,223
1788752401224000000,742.89,1,transit_gateway,224
1788752401225000000,881.39,1,transit_gateway,225
1788752401226000000,858.38,1,transit_gateway,226
1788752401227000000,908.43,1,transit_gateway,227
1788752401228000000,885.96,1,transit_gateway,228
1788752401229000000,805.03,1,transit_gateway,229
1788752401230000000,780.26,1,transit_gateway,230
1788752401231000000,809.35,1,transit_gateway,231
1788752401232000000,724.25,1,transit_gateway,232
1788752401233000000,842.02,1,transit_gateway,233
1788752401234000000,953.07,1,transit_gateway,234
1788752401235000000,726.3,1,transit_gateway,235
1788752401236000000,694.6,1,transit_gateway,236
1788752401237000000,785.06,1,transit_gateway,237
1788752401238000000,850.58,1,transit_gateway,238
1788752401239000000,841.3,1,transit_gateway,239
1788752401240000000,847.93,1,transit_gateway,240
1788752401241000000,848.13,1,transit_gateway,241
1788752401242000000,810.29,1,transit_gateway,242
1788752401243000000,793.31,1,transit_gateway,243
1788752401244000000,825.8,1,transit_gateway,244
1788752401245000000,827.87,1,transit_gateway,245
1788752401246000000,771.51,1,transit_gateway,246
1788752401247000000,806.05,1,transit_gateway,247
1788752401248000000,920.04,1,transit_gateway,248
1788752401249000000,738.51,1,transit_gateway,249
1788752401250000000,837.3,1,transit_gateway,250
1788752401251000000,881.39,1,transit_gateway,251
1788752401252000000,757.2,1,transit_gateway,252
1788752401253000000,831.95,1,transit_gateway,253
1788752401254000000,663.07,1,transit_gateway,254
1788752401255000000,879.59,1,transit_gateway,255
1788752401256000000,784.7,1,transit_gateway,256
1788752401257000000,833.41,1,transit_gateway,257
1788752401258000000,808.15,1,transit_gateway,258
1788752401259000000,743.75,1,transit_gateway,259
1788752401260000000,802.71,1,transit_gateway,260
1788752401261000000,825.71,1,transit_gateway,261
1788752401262000000,832.08,1,transit_gateway,262
1788752401263000000,791.19,1,transit_gateway,263
1788752401264000000,758.69,1,transit_gateway,264
1788752401265000000,948.15,1,transit_gateway,265
1788752401266000000,648.46,1,transit_gateway,266
1788752401267000000,841.41,1,transit_gateway,267
1788752401268000000,1015.69,1,transit_gateway,268
1788752401269000000,990.96,1,transit_gateway,269
1788752401270000000,788.66,1,transit_gateway,270
1788752401271000000,892.61,1,transit_gateway,271
1788752401272000000,863.96,1,transit_gateway,272
1788752401273000000,784.15,1,transit_gateway,273
1788752401274000000,777.59,1,transit_gateway,274
1788752401275000000,758.89,1,transit_gateway,275
1788752401276000000,802.65,1,transit_gateway,276
1788752401277000000,877.77,1,transit_gateway,277
1788752401278000000,847.02,1,transit_gateway,278
1788752401279000000,728.64,1,transit_gateway,279
1788752401280000000,800.9,1,transit_gateway,280
1788752401281000000,896.16,1,transit_gateway,281
1788752401282000000,839.9,1,transit_gateway,282
1788752401283000000,809.78,1,transit_gateway,283
1788752401284000000,734.27,1,transit_gateway,284
1788752401285000000,635.32,1,transit_gateway,285
1788752401286000000,757.98,1,transit_gateway,286
1788752401287000000,827.17,1,transit_gateway,287
1788752401288000000,828.65,1,transit_gateway,288
1788752401289000000,860.27,1,transit_gateway,289
1788752401290000000,780.83,1,transit_gateway,290
1788752401291000000,802.35,1,transit_gateway,291
1788752401292000000,722.32,1,transit_gateway,292
1788752401293000000,837.36,1,transit_gateway,293
1788752401294000000,811.71,1,transit_gateway,294
1788752401295000000,845.34,1,transit_gateway,295
1788752401296000000,759.9,1,transit_gateway,296
1788752401297000000,724.33,1,transit_gateway,297
1788752401298000000,904.66,1,transit_gateway,298
1788752401299000000,800.45,1,transit_gateway,299
1788752401300000000,898.95,1,transit_gateway,300
1788752401301000000,809.53,1,transit_gateway,301
1788752401302000000,853.98,1,transit_gateway,302
1788752401303000000,759.8,1,transit_gateway,303
1788752401304000000,737.92,1,transit_gateway,304
1788752401305000000,780.84,1,transit_gateway,305
1788752401306000000,801.2,1,transit_gateway,306
1788752401307000000,843.71,1,transit_gateway,307
1788752401308000000,743.68,1,transit_gateway,308
1788752401309000000,759.26,1,transit_gateway,309
1788752401310000000,685.27,1,transit_gateway,310
1788752401311000000,776.18,1,transit_gateway,311
1788752401312000000,651.82,1,transit_gateway,312
1788752401313000000,842.57,1,transit_gateway,313
1788752401314000000,891.92,1,transit_gateway,314
1788752401315000000,744.67,1,transit_gateway,315
1788752401316000000,809.91,1,transit_gateway,316
1788752401317000000,768.45,1,transit_gateway,317
1788752401318000000,843.63,1,transit_gateway,318
1788752401319000000,703.9,1,transit_gateway,319
1788752401320000000,678.58,1,transit_gateway,320
1788752401321000000,666.54,1,transit_gateway,321
1788752401322000000,943.17,1,transit_gateway,322
1788752401323000000,773.1,1,transit_gateway,323
1788752401324000000,729.11,1,transit_gateway,324
1788752401325000000,620.22,1,transit_gateway,325
1788752401326000000,955.47,1,transit_gateway,326
1788752401327000000,730.28,1,transit_gateway,327
1788752401328000000,841.31,1,transit_gateway,328
1788752401329000000,706.27,1,transit_gateway,329
1788752401330000000,818.35,1,transit_gateway,330
1788752401331000000,799.24,1,transit_gateway,331
1788752401332000000,779.08,1,transit_gateway,332
1788752401333000000,912.03,1,transit_gateway,333
1788752401334000000,669.32,1,transit_gateway,334
1788752401335000000,694.8,1,transit_gateway,335
1788752401336000000,840.77,1,transit_gateway,336
1788752401337000000,862.08,1,transit_gateway,337
1788752401338000000,692.49,1,transit_gateway,338
1788752401339000000,697.6,1,transit_gateway,339
1788752401340000000,715.73,1,transit_gateway,340
1788752401341000000,786.22,1,transit_gateway,341
1788752401342000000,876.45,1,transit_gateway,342
1788752401343000000,863.25,1,transit_gateway,343
1788752401344000000,815.71,1,transit_gateway,344
1788752401345000000,827.61,1,transit_gateway,345
1788752401346000000,726.91,1,transit_gateway,346
1788752401347000000,826.48,1,transit_gateway,347
1788752401348000000,777.26,1,transit_gateway,348
1788752401349000000,875.11,1,transit_gateway,349
1788752401350000000,840.79,1,transit_gateway,350
1788752401351000000,930.55,1,transit_gateway,351
1788752401352000000,800.59,1,transit_gateway,352
1788752401353000000,872.38,1,transit_gateway,353
1788752401354000000,767.34,1,transit_gateway,354
1788752401355000000,863.92,1,transit_gateway,355
1788752401356000000,826.95,1,transit_gateway,356
1788752401357000000,855.74,1,transit_gateway,357
1788752401358000000,732.21,1,transit_gateway,358
1788752401359000000,732.56,1,transit_gateway,359
1788752401360000000,934.36,1,transit_gateway,360
1788752401361000000,849.49,1,transit_gateway,361
1788752401362000000,916.98,1,transit_gateway,362
1788752401363000000,684.31,1,transit_gateway,363
1788752401364000000,794.81,1,transit_gateway,364
1788752401365000000,809.66,1,transit_gateway,365
1788752401366000000,734.55,1,transit_gateway,366
1788752401367000000,851.37,1,transit_gateway,367
1788752401368000000,837.28,1,transit_gateway,368
1788752401369000000,794.27,1,transit_gateway,369
1788752401370000000,915.33,1,transit_gateway,370
1788752401371000000,912.25,1,transit_gateway,371
1788752401372000000,835.59,1,transit_gateway,372
1788752401373000000,669.23,1,transit_gateway,373
1788752401374000000,782.27,1,transit_gateway,374
1788752401375000000,649.81,1,transit_gateway,375
1788752401376000000,823.56,1,transit_gateway,376
1788752401377000000,729.23,1,transit_gateway,377
1788752401378000000,813.51,1,transit_gateway,378
1788752401379000000,788.96,1,transit_gateway,379
1788752401380000000,866.89,1,transit_gateway,380
1788752401381000000,864.58,1,transit_gateway,381
1788752401382000000,812.2,1,transit_gateway,382
1788752401383000000,604.59,1,transit_gateway,383
1788752401384000000,743.76,1,transit_gateway,384
1788752401385000000,822.96,1,transit_gateway,385
1788752401386000000,806.6,1,transit_gateway,386
1788752401387000000,845.71,1,transit_gateway,387
1788752401388000000,690.45,1,transit_gateway,388
1788752401389000000,778.03,1,transit_gateway,389
1788752401390000000,749.05,1,transit_gateway,390
1788752401391000000,768.55,1,transit_gateway,391
1788752401392000000,763.2,1,transit_gateway,392
1788752401393000000,720.99,1,transit_gateway,393
1788752401394000000,799.01,1,transit_gateway,394
1788752401395000000,766.18,1,transit_gateway,395
1788752401396000000,749.73,1,transit_gateway,396
1788752401397000000,811.61,1,transit_gateway,397
1788752401398000000,707.65,1,transit_gateway,398
1788752401399000000,822.03,1,transit_gateway,399
1788752401400000000,714.77,1,transit_gateway,400
1788752401401000000,782.13,1,transit_gateway,401
1788752401402000000,711.52,1,transit_gateway,402
1788752401403000000,652.27,1,transit_gateway,403
1788752401404000000,753.15,1,transit_gateway,404
1788752401405000000,934.87,1,transit_gateway,405
1788752401406000000,782.48,1,transit_gateway,406
1788752401407000000,752.31,1,transit_gateway,407
1788752401408000000,869.61,1,transit_gateway,408
1788752401409000000,754.26,1,transit_gateway,409
1788752401410000000,749.98,1,transit_gateway,410
1788752401411000000,807.42,1,transit_gateway,411
1788752401412000000,844.96,1,transit_gateway,412
1788752401413000000,846.93,1,transit_gateway,413
1788752401414000000,798.39,1,transit_gateway,414
1788752401415000000,745.86,1,transit_gateway,415
1788752401416000000,813.36,1,transit_gateway,416
1788752401417000000,822.41,1,transit_gateway,417
1788752401418000000,745.15,1,transit_gateway,418
1788752401419000000,844.03,1,transit_gateway,419
1788752401420000000,776.35,1,transit_gateway,420
1788752401421000000,656.67,1,transit_gateway,421
1788752401422000000,793.89,1,transit_gateway,422
1788752401423000000,834.05,1,transit_gateway,423
1788752401424000000,696.38,1,transit_gateway,424
1788752401425000000,818.1,1,transit_gateway,425
1788752401426000000,797.91,1,transit_gateway,426
1788752401427000000,873.73,1,transit_gateway,427
1788752401428000000,823.13,1,transit_gateway,428
1788752401429000000,774.25,1,transit_gateway,429
1788752401430000000,859.48,1,transit_gateway,430
1788752401431000000,730.27,1,transit_gateway,431
1788752401432000000,739.12,1,transit_gateway,432
1788752401433000000,897.34,1,transit_gateway,433
1788752401434000000,863.49,1,transit_gateway,434
1788752401435000000,794.15,1,transit_gateway,435
1788752401436000000,710.19,1,transit_gateway,436
1788752401437000000,793.26,1,transit_gateway,437
1788752401438000000,752.11,1,transit_gateway,438
1788752401439000000,754.81,1,transit_gateway,439
1788752401440000000,870.35,1,transit_gateway,440
1788752401441000000,606.9,1,transit_gateway,441
1788752401442000000,834.78,1,transit_gateway,442
1788752401443000000,875.91,1,transit_gateway,443
1788752401444000000,878.3,1,transit_gateway,444
1788752401445000000,854.68,1,transit_gateway,445
1788752401446000000,829.08,1,transit_gateway,446
1788752401447000000,734.55,1,transit_gateway,447
1788752401448000000,844.28,1,transit_gateway,448
1788752401449000000,760.32,1,transit_gateway,449
1788752401450000000,837.79,1,transit_gateway,450
1788752401451000000,793.57,1,transit_gateway,451
1788752401452000000,792.11,1,transit_gateway,452
1788752401453000000,792.62,1,transit_gateway,453
1788752401454000000,829.94,1,transit_gateway,454
1788752401455000000,832.15,1,transit_gateway,455
1788752401456000000,765.57,1,transit_gateway,456
1788752401457000000,885.17,1,transit_gateway,457
1788752401458000000,706.29,1,transit_gateway,458
1788752401459000000,785.96,1,transit_gateway,459
1788752401460000000,838.75,1,transit_gateway,460
1788752401461000000,810.47,1,transit_gateway,461
1788752401462000000,709.0,1,transit_gateway,462
1788752401463000000,800.91,1,transit_gateway,463
1788752401464000000,780.38,1,transit_gateway,464
1788752401465000000,865.84,1,transit_gateway,465
1788752401466000000,799.37,1,transit_gateway,466
1788752401467000000,825.89,1,transit_gateway,467
1788752401468000000,806.57,1,transit_gateway,468
1788752401469000000,753.2,1,transit_gateway,469
1788752401470000000,733.29,1,transit_gateway,470
1788752401471000000,931.86,1,transit_gateway,471
1788752401472000000,805.0,1,transit_gateway,472
1788752401473000000,678.39,1,transit_gateway,473
1788752401474000000,838.69,1,transit_gateway,474
1788752401475000000,704.39,1,transit_gateway,475
1788752401476000000,810.59,1,transit_gateway,476
1788752401477000000,863.34,1,transit_gateway,477
1788752401478000000,722.73,1,transit_gateway,478
1788752401479000000,875.02,1,transit_gateway,479
1788752401480000000,824.48,1,transit_gateway,480
1788752401481000000,908.11,1,transit_gateway,481
1788752401482000000,866.53,1,transit_gateway,482
1788752401483000000,705.53,1,transit_gateway,483
1788752401484000000,866.15,1,transit_gateway,484
1788752401485000000,751.39,1,transit_gateway,485
1788752401486000000,834.45,1,transit_gateway,486
1788752401487000000,746.9,1,transit_gateway,487
1788752401488000000,823.56,1,transit_gateway,488
1788752401489000000,806.55,1,transit_gateway,489
1788752401490000000,700.26,1,transit_gateway,490
1788752401491000000,792.54,1,transit_gateway,491
1788752401492000000,791.75,1,transit_gateway,492
1788752401493000000,807.21,1,transit_gateway,493
1788752401494000000,735.0,1,transit_gateway,494
1788752401495000000,730.9,1,transit_gateway,495
1788752401496000000,785.59,1,transit_gateway,496
1788752401497000000,878.95,1,transit_gateway,497
1788752401498000000,859.18,1,transit_gateway,498
1788752401499000000,829.38,1,transit_gateway,499
1788752401500000000,785.66,1,transit_gateway,500
1788752401501000000,879.31,1,transit_gateway,501
1788752401502000000,756.33,1,transit_gateway,502
1788752401503000000,865.75,1,transit_gateway,503
1788752401504000000,830.73,1,transit_gateway,504
1788752401505000000,748.3,1,transit_gateway,505
1788752401506000000,851.79,1,transit_gateway,506
1788752401507000000,707.52,1,transit_gateway,507
1788752401508000000,829.59,1,transit_gateway,508
1788752401509000000,761.24,1,transit_gateway,509
1788752401510000000,802.4,1,transit_gateway,510
1788752401511000000,805.3,1,transit_gateway,511
1788752401512000000,788.17,1,transit_gateway,512
1788752401513000000,895.99,1,transit_gateway,513
1788752401514000000,835.39,1,transit_gateway,514
1788752401515000000,844.93,1,transit_gateway,515
1788752401516000000,808.29,1,transit_gateway,516
1788752401517000000,749.72,1,transit_gateway,517
1788752401518000000,828.49,1,transit_gateway,518
1788752401519000000,865.61,1,transit_gateway,519
1788752401520000000,827.36,1,transit_gateway,520
1788752401521000000,888.03,1,transit_gateway,521
1788752401522000000,1005.78,1,transit_gateway,522
1788752401523000000,827.51,1,transit_gateway,523
1788752401524000000,810.4,1,transit_gateway,524
1788752401525000000,769.04,1,transit_gateway,525
1788752401526000000,788.73,1,transit_gateway,526
1788752401527000000,922.91,1,transit_gateway,527
1788752401528000000,770.32,1,transit_gateway,528
1788752401529000000,910.29,1,transit_gateway,529
1788752401530000000,886.53,1,transit_gateway,530
1788752401531000000,517.83,1,transit_gateway,531
1788752401532000000,700.9,1,transit_gateway,532
1788752401533000000,766.48,1,transit_gateway,533
1788752401534000000,729.13,1,transit_gateway,534
1788752401535000000,915.26,1,transit_gateway,535
1788752401536000000,864.89,1,transit_gateway,536
1788752401537000000,817.18,1,transit_gateway,537
1788752401538000000,773.19,1,transit_gateway,538
1788752401539000000,755.88,1,transit_gateway,539
1788752401540000000,645.96,1,transit_gateway,540
1788752401541000000,757.56,1,transit_gateway,541
1788752401542000000,757.12,1,transit_gateway,542
1788752401543000000,825.43,1,transit_gateway,543
1788752401544000000,696.67,1,transit_gateway,544
1788752401545000000,917.53,1,transit_gateway,545
1788752401546000000,776.92,1,transit_gateway,546
1788752401547000000,748.88,1,transit_gateway,547
1788752401548000000,824.64,1,transit_gateway,548
1788752401549000000,862.19,1,transit_gateway,549
1788752401550000000,892.22,1,transit_gateway,550
1788752401551000000,938.23,1,transit_gateway,551
1788752401552000000,757.77,1,transit_gateway,552
1788752401553000000,852.69,1,transit_gateway,553
1788752401554000000,793.39,1,transit_gateway,554
1788752401555000000,804.41,1,transit_gateway,555
1788752401556000000,707.37,1,transit_gateway,556
1788752401557000000,834.47,1,transit_gateway,557
1788752401558000000,867.34,1,transit_gateway,558
1788752401559000000,894.12,1,transit_gateway,559
1788752401560000000,804.17,1,transit_gateway,560
1788752401561000000,819.68,1,transit_gateway,561
1788752401562000000,753.99,1,transit_gateway,562
1788752401563000000,829.7,1,transit_gateway,563
1788752401564000000,844.39,1,transit_gateway,564
1788752401565000000,757.72,1,transit_gateway,565
1788752401566000000,752.25,1,transit_gateway,566
1788752401567000000,766.9,1,transit_gateway,567
1788752401568000000,806.19,1,transit_gateway,568
1788752401569000000,769.69,1,transit_gateway,569
1788752401570000000,833.18,1,transit_gateway,570
1788752401571000000,787.15,1,transit_gateway,571
1788752401572000000,787.56,1,transit_gateway,572
1788752401573000000,779.19,1,transit_gateway,573
1788752401574000000,806.74,1,transit_gateway,574
1788752401575000000,875.68,1,transit_gateway,575
1788752401576000000,700.87,1,transit_gateway,576
1788752401577000000,743.55,1,transit_gateway,577
1788752401578000000,695.66,1,transit_gateway,578
1788752401579000000,795.08,1,transit_gateway,579
1788752401580000000,898.64,1,transit_gateway,580
1788752401581000000,1017.57,1,transit_gateway,581
1788752401582000000,631.8,1,transit_gateway,582
1788752401583000000,761.68,1,transit_gateway,583
1788752401584000000,858.35,1,transit_gateway,584
1788752401585000000,791.61,1,transit_gateway,585
1788752401586000000,833.98,1,transit_gateway,586
1788752401587000000,758.74,1,transit_gateway,587
1788752401588000000,767.02,1,transit_gateway,588
1788752401589000000,758.98,1,transit_gateway,589
1788752401590000000,695.22,1,transit_gateway,590
1788752401591000000,716.88,1,transit_gateway,591
1788752401592000000,744.64,1,transit_gateway,592
1788752401593000000,786.4,1,transit_gateway,593
1788752401594000000,775.65,1,transit_gateway,594
1788752401595000000,770.35,1,transit_gateway,595
1788752401596000000,767.58,1,transit_gateway,596
1788752401597000000,759.14,1,transit_gateway,597
1788752401598000000,861.6,1,transit_gateway,598
1788752401599000000,824.2,1,transit_gateway,599
1788752401600000000,832.74,1,transit_gateway,600
1788752401601000000,785.74,1,transit_gateway,601
1788752401602000000,815.15,1,transit_gateway,602
1788752401603000000,666.62,1,transit_gateway,603
1788752401604000000,913.42,1,transit_gateway,604
1788752401605000000,891.53,1,transit_gateway,605
1788752401606000000,764.16,1,transit_gateway,606
1788752401607000000,891.02,1,transit_gateway,607
1788752401608000000,769.61,1,transit_gateway,608
1788752401609000000,740.9,1,transit_gateway,609
1788752401610000000,892.4,1,transit_gateway,610
1788752401611000000,871.1,1,transit_gateway,611
1788752401612000000,754.12,1,transit_gateway,612
1788752401613000000,656.88,1,transit_gateway,613
1788752401614000000,759.44,1,transit_gateway,614
1788752401615000000,646.46,1,transit_gateway,615
1788752401616000000,722.74,1,transit_gateway,616
1788752401617000000,786.08,1,transit_gateway,617
1788752401618000000,716.8,1,transit_gateway,618
1788752401619000000,793.27,1,transit_gateway,619
1788752401620000000,865.51,1,transit_gateway,620
1788752401621000000,715.61,1,transit_gateway,621
1788752401622000000,787.93,1,transit_gateway,622
1788752401623000000,844.79,1,transit_gateway,623
1788752401624000000,799.5,1,transit_gateway,624
1788752401625000000,798.81,1,transit_gateway,625
1788752401626000000,889.38,1,transit_gateway,626
1788752401627000000,750.73,1,transit_gateway,627
1788752401628000000,831.89,1,transit_gateway,628
1788752401629000000,742.91,1,transit_gateway,629
1788752401630000000,678.91,1,transit_gateway,630
1788752401631000000,727.76,1,transit_gateway,631
1788752401632000000,976.69,1,transit_gateway,632
1788752401633000000,773.47,1,transit_gateway,633
1788752401634000000,854.06,1,transit_gateway,634
1788752401635000000,754.54,1,transit_gateway,635
1788752401636000000,762.51,1,transit_gateway,636
1788752401637000000,878.93,1,transit_gateway,637
1788752401638000000,707.81,1,transit_gateway,638
1788752401639000000,780.3,1,transit_gateway,639
1788752401640000000,773.32,1,transit_gateway,640
1788752401641000000,909.21,1,transit_gateway,641
1788752401642000000,763.82,1,transit_gateway,642
1788752401643000000,741.02,1,transit_gateway,643
1788752401644000000,900.87,1,transit_gateway,644
1788752401645000000,806.76,1,transit_gateway,645
1788752401646000000,698.09,1,transit_gateway,646
1788752401647000000,734.82,1,transit_gateway,647
1788752401648000000,767.26,1,transit_gateway,648
1788752401649000000,788.69,1,transit_gateway,649
1788752401650000000,784.53,1,transit_gateway,650
1788752401651000000,812.05,1,transit_gateway,651
1788752401652000000,836.81,1,transit_gateway,652
1788752401653000000,897.03,1,transit_gateway,653
1788752401654000000,815.13,1,transit_gateway,654
1788752401655000000,832.91,1,transit_gateway,655
1788752401656000000,751.4,1,transit_gateway,656
1788752401657000000,730.71,1,transit_gateway,657
1788752401658000000,816.05,1,transit_gateway,658
1788752401659000000,717.75,1,transit_gateway,659
1788752401660000000,694.05,1,transit_gateway,660
1788752401661000000,877.74,1,transit_gateway,661
1788752401662000000,736.31,1,transit_gateway,662
1788752401663000000,879.37,1,transit_gateway,663
1788752401664000000,892.48,1,transit_gateway,664
1788752401665000000,755.75,1,transit_gateway,665
1788752401666000000,789.32,1,transit_gateway,666
1788752401667000000,768.71,1,transit_gateway,667
1788752401668000000,690.55,1,transit_gateway,668
1788752401669000000,772.94,1,transit_gateway,669
1788752401670000000,849.39,1,transit_gateway,670
1788752401671000000,811.36,1,transit_gateway,671
1788752401672000000,733.47,1,transit_gateway,672
1788752401673000000,703.88,1,transit_gateway,673
1788752401674000000,777.82,1,transit_gateway,674
1788752401675000000,701.98,1,transit_gateway,675
1788752401676000000,800.32,1,transit_gateway,676
1788752401677000000,826.68,1,transit_gateway,677
1788752401678000000,964.69,1,transit_gateway,678
1788752401679000000,739.8,1,transit_gateway,679
1788752401680000000,771.28,1,transit_gateway,680
1788752401681000000,656.81,1,transit_gateway,681
1788752401682000000,828.83,1,transit_gateway,682
1788752401683000000,760.3,1,transit_gateway,683
1788752401684000000,728.88,1,transit_gateway,684
1788752401685000000,897.45,1,transit_gateway,685
1788752401686000000,739.39,1,transit_gateway,686
1788752401687000000,789.45,1,transit_gateway,687
1788752401688000000,822.08,1,transit_gateway,688
1788752401689000000,658.98,1,transit_gateway,689
1788752401690000000,765.3,1,transit_gateway,690
1788752401691000000,828.05,1,transit_gateway,691
1788752401692000000,915.61,1,transit_gateway,692
1788752401693000000,795.91,1,transit_gateway,693
1788752401694000000,864.66,1,transit_gateway,694
1788752401695000000,789.03,1,transit_gateway,695
1788752401696000000,732.65,1,transit_gateway,696
1788752401697000000,676.63,1,transit_gateway,697
1788752401698000000,830.34,1,transit_gateway,698
1788752401699000000,735.71,1,transit_gateway,699
1788752401700000000,764.32,1,transit_gateway,700
